molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL4209672,COc1ccc(/C=C/C(=O)c2ccccc2NC(=O)c2cccs2)cc1OC,501.0,intermediate
CHEMBL4589907,COC(=O)c1cccc(COc2c(-c3ccc(OCCOCCn4cc(CN(Cc5ccccc5)Cc5cn(CCOCCOc6ccc(-c7oc8ccccc8c(=O)c7OCc7cccc(C(=O)OC)c7)cc6)nn5)nn4)cc3)oc3ccccc3c2=O)c1,14.5,intermediate
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,24.0,inactive
CHEMBL4453052,COC(=O)c1cccc(COc2c(-c3ccc(OCCOCCn4cc(-c5cccc(-c6cn(CCOCCOc7ccc(-c8oc9ccccc9c(=O)c8OCc8cccc(C(=O)OC)c8)cc7)nn6)c5)nn4)cc3)oc3ccccc3c2=O)c1,24.6,inactive
CHEMBL4440681,COC(=O)c1cccc(COc2c(-c3ccc(OCCOCCn4cc(CCCc5cn(CCOCCOc6ccc(-c7oc8ccccc8c(=O)c7OCc7cccc(C(=O)OC)c7)cc6)nn5)nn4)cc3)oc3ccccc3c2=O)c1,19.1,inactive
CHEMBL4474920,COC(=O)c1cccc(COc2c(-c3ccc(OCCOCCn4cc(COCc5cn(CCOCCOc6ccc(-c7oc8ccccc8c(=O)c7OCc7cccc(C(=O)OC)c7)cc6)nn5)nn4)cc3)oc3ccccc3c2=O)c1,20.2,inactive
CHEMBL58,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,903.8,inactive
CHEMBL4579169,O=[N+]([O-])c1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,300.0,intermediate
CHEMBL4483754,O=[N+]([O-])c1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1,335.0,inactive
CHEMBL4470633,N#Cc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,178.0,intermediate
CHEMBL4446794,COc1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1OC,202.0,inactive
CHEMBL4450363,Fc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,953.0,intermediate
CHEMBL1307612,CC(=O)Nc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,360.0,active
CHEMBL4469532,N#Cc1cccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)c1,156.0,active
CHEMBL4448170,COc1ccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)cc1,2570.0,active
CHEMBL4475108,COc1ccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)cc1OC,652.0,intermediate
CHEMBL4449051,c1ccc(Oc2nc(-c3ccccc3)nc3ccccc23)cc1,14500.0,intermediate
CHEMBL4588846,O=[N+]([O-])c1cccc(Oc2nc(-c3ccccc3)nc3ccccc23)c1,4780.0,active
CHEMBL4454183,Brc1cccc(Oc2nc(-c3ccccc3)nc3ccccc23)c1,3860.0,active
CHEMBL4451576,Brc1ccc(Oc2nc(-c3ccccc3)nc3ccccc23)cc1,7270.0,active
CHEMBL4554634,FC(F)(F)c1cccc(Oc2nc(-c3ccccc3)nc3ccccc23)c1,989.0,inactive
CHEMBL4529348,c1ccc(Sc2nc(-c3ccccc3)nc3ccccc23)cc1,10000.0,inactive
CHEMBL4588052,FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nc3ccccc23)c1,14800.0,intermediate
CHEMBL4446484,COc1cccc(Sc2nc(-c3ccccc3)nc3ccccc23)c1,7400.0,intermediate
CHEMBL4464779,CN(c1cccc([N+](=O)[O-])c1)c1nc(-c2ccccc2)nc2ccccc12,2025.0,intermediate
CHEMBL4464445,CN(c1ccc([N+](=O)[O-])cc1)c1nc(-c2ccccc2)nc2ccccc12,3669.0,intermediate
CHEMBL4526091,CN(c1ccc(C#N)cc1)c1nc(-c2ccccc2)nc2ccccc12,10080.0,active
CHEMBL4465018,CN(c1cccc(F)c1)c1nc(-c2ccccc2)nc2ccccc12,3948.0,intermediate
CHEMBL435866,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccccc1,424.0,intermediate
CHEMBL4442077,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccccc1[N+](=O)[O-],994.0,active
CHEMBL4456005,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1cccc([N+](=O)[O-])c1,54.5,intermediate
CHEMBL4582715,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,93.1,active
CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,10700.0,active
CHEMBL4533300,O=[N+]([O-])c1cc(Nc2ncnc3ccccc23)ccc1O,2900.0,active
CHEMBL166336,Oc1ccc(Nc2ncnc3ccccc23)cc1,2630.0,active
CHEMBL4561833,N#Cc1ccc(Nc2ncnc3ccccc23)cc1,1270.0,active
CHEMBL117697,COc1cccc(Nc2ncnc3ccccc23)c1,645.0,active
CHEMBL4560864,CSc1cccc(Nc2ncnc3ccccc23)c1,1350.0,active
CHEMBL92985,Fc1cccc(Nc2ncnc3ccccc23)c1,8120.0,active
CHEMBL4524796,CC(=O)Nc1cccc(Nc2ncnc3ccccc23)c1,28900.0,active
CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,882.0,active
CHEMBL2158556,O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,69.6,active
CHEMBL2158554,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1OC,152.0,active
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,227.0,active
CHEMBL4470633,N#Cc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,45.3,active
CHEMBL4469532,N#Cc1cccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)c1,7.98,active
CHEMBL4456005,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1cccc([N+](=O)[O-])c1,47.3,active
CHEMBL4582715,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,77.3,intermediate
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,202.0,active
CHEMBL4563172,O=C(c1ccc2c(c1)OCCO2)C1CCN(C(=O)c2ccc(-n3cccn3)cc2)CC1,10400.0,active
CHEMBL1722772,N#Cc1ccc(CN2CCN(C(=O)c3cn(Cc4ccccc4)nc3-c3cccnc3)CC2)cc1,15400.0,active
CHEMBL4528126,CCCc1cc(N2CCN(CCOc3cccc4ccccc34)CC2)n2nc3nc(C)cc(C)c3c2n1,11800.0,intermediate
CHEMBL4518044,Cc1cc(C)c2c(n1)sc1c(N3CCN(Cc4ccccc4Cl)CC3)ncnc12,8680.0,active
CHEMBL4538822,Fc1ccccc1N1CCN(Cc2csc(-c3ccc4c(c3)OCO4)n2)CC1,11200.0,intermediate
CHEMBL4446615,O=C(CSc1nnc(-c2ccc(F)cc2)o1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,14400.0,active
CHEMBL4434808,Cc1nc2cc(NC(=O)C3CCCN(c4cc(-n5cccn5)ncn4)C3)ccc2s1,1390.0,active
CHEMBL575448,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,10200.0,active
CHEMBL4519515,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,2380.0,active
CHEMBL4561820,O=C(c1cc(-c2cccnc2)nc2ccccc12)N1CCN(Cc2cccs2)CC1,16000.0,inactive
CHEMBL4538625,COc1cc(/C=C/C(=O)c2cccc(O)c2)cc(OC)c1OC,4280.0,inactive
CHEMBL194094,COc1cc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1O,1970.0,active
CHEMBL4593531,O=C(/C=C/c1c(F)cccc1F)c1ccc(O)cc1,7220.0,intermediate
CHEMBL3613158,O=C(/C=C/c1ccccc1C(F)(F)F)c1ccc(O)cc1,4910.0,intermediate
CHEMBL4455434,CCOc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,6440.0,intermediate
CHEMBL4589531,CCCOc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,4740.0,intermediate
CHEMBL4579602,CCCCOc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,7290.0,active
CHEMBL4450005,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccc(O)cc1,9210.0,intermediate
CHEMBL4453455,O=C(/C=C/c1ccc(OCc2ccc(Cl)cc2)cc1)c1ccc(O)cc1,20000.0,intermediate
CHEMBL4458524,O=C(/C=C/c1cccs1)c1ccc(O)cc1,18200.0,active
CHEMBL437571,O=C(/C=C/c1ccco1)c1ccccc1O,16200.0,active
CHEMBL1253710,O=C(/C=C/c1cccs1)c1ccccc1O,10500.0,active
CHEMBL4279728,O=C(COc1cccc(C(=O)/C=C/c2ccccc2)c1)Nc1ccc2c(c1)COC2=O,6080.0,active
CHEMBL4289993,COc1ccc(/C=C/C(=O)c2cccc(OCC(=O)Nc3ccc4c(c3)COC4=O)c2)cc1OC,12000.0,active
CHEMBL4210110,COc1cc(/C=C/C(=O)c2cccc(OCC(=O)Nc3ccc4c(c3)COC4=O)c2)cc(OC)c1OC,9930.0,active
CHEMBL4277156,COc1ccc(/C=C/C(=O)c2ccc(OCC(=O)Nc3ccc4c(c3)COC4=O)cc2)cc1OC,6630.0,active
CHEMBL4282762,COc1cc(/C=C/C(=O)c2ccc(OCC(=O)Nc3ccc4c(c3)COC4=O)cc2)cc(OC)c1OC,8440.0,active
CHEMBL4202737,COc1cc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1OCC(=O)Nc1ccc2c(c1)COC2=O,11400.0,active
CHEMBL4278234,O=C(COc1ccc(C(=O)/C=C/c2c(F)cccc2F)cc1)Nc1ccc2c(c1)COC2=O,10900.0,active
CHEMBL4291124,CCOc1ccc(/C=C/C(=O)c2ccc(OCC(=O)Nc3ccc4c(c3)COC4=O)cc2)cc1,20100.0,active
CHEMBL4289203,COc1ccc(/C=C/C(=O)c2ccc(OCC(=O)NCc3ccc4c(c3)OCO4)cc2)cc1,10000.0,inactive
CHEMBL4282834,COc1cc(/C=C/C(=O)c2ccc(OCC(=O)NCc3ccc4c(c3)OCO4)cc2)cc(OC)c1OC,6890.0,inactive
CHEMBL4294098,COc1ccc(/C=C/C(=O)c2cccc(OCC(=O)Nc3ccc(OC)c(OC)c3)c2)cc1OC,6330.0,active
CHEMBL4289201,COc1cccc(/C=C/C(=O)c2ccc(OCC(=O)Nc3ccc(OC)c(OC)c3)cc2)c1,3580.0,active
CHEMBL4283519,COc1ccc(NC(=O)COc2ccc(C(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)cc2)cc1OC,3370.0,active
CHEMBL4290283,COc1ccc(NC(=O)COc2ccc(C(=O)/C=C/c3c(F)cccc3F)cc2)cc1OC,6110.0,intermediate
CHEMBL4282408,COc1ccc(NC(=O)COc2ccc(C(=O)/C=C/c3ccc(Cl)cc3)cc2)cc1OC,6950.0,intermediate
CHEMBL4278957,COc1ccc(NC(=O)COc2ccc(C(=O)/C=C/c3ccco3)cc2)cc1OC,5400.0,intermediate
CHEMBL4440031,O=C(COc1c(-c2ccccc2)oc2ccccc2c1=O)Nc1ccc2c(c1)COC2=O,13100.0,intermediate
CHEMBL4205213,COc1cc(-c2oc3ccccc3c(=O)c2OCC(=O)Nc2ccc3c(c2)COC3=O)cc(OC)c1OC,9000.0,intermediate
CHEMBL4470070,O=C(COc1c(-c2ccccc2Cl)oc2ccccc2c1=O)Nc1ccc2c(c1)COC2=O,2900.0,intermediate
CHEMBL4474709,COc1ccc(-c2c(OCC(=O)Nc3cccc4ccccc34)oc3ccccc3c2=O)cc1,5090.0,inactive
CHEMBL4540332,COc1ccc(-c2c(OCC(=O)Nc3cccc4ccccc34)oc3ccccc3c2=O)cc1OC,3750.0,intermediate
CHEMBL4524909,COc1cc(-c2c(OCC(=O)Nc3cccc4ccccc34)oc3ccccc3c2=O)cc(OC)c1OC,10500.0,intermediate
CHEMBL4447490,CSc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,1190.0,intermediate
CHEMBL2158554,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1OC,152.0,inactive
CHEMBL4446671,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1F,872.0,inactive
CHEMBL4558657,COc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)ccc1Br,289.0,inactive
CHEMBL4513952,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)ccc1I,1460.0,intermediate
CHEMBL4085567,Fc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,355.0,intermediate
CHEMBL4564993,Fc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,1060.0,intermediate
CHEMBL118538,Clc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,830.0,intermediate
CHEMBL4441055,Ic1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,791.0,intermediate
CHEMBL4458057,Ic1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,612.0,intermediate
CHEMBL120099,COC(=O)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,944.0,intermediate
CHEMBL4475288,CC(C)(C)OC(=O)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,5650.0,active
CHEMBL1624741,O=C(O)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,6380.0,active
CHEMBL4453876,C#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,672.0,active
CHEMBL1474597,Cc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,1150.0,inactive
CHEMBL1534709,Cc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,1480.0,active
CHEMBL4458072,CC(C)(C)c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,1070.0,active
CHEMBL4578761,CC(C)(C)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,1060.0,active
CHEMBL4455303,COc1cccc(Nc2cc(-c3ccccc3)nc3ccccc23)c1,951.0,active
CHEMBL4462578,CSc1cccc(Nc2cc(-c3ccccc3)nc3ccccc23)c1,1900.0,active
CHEMBL4437626,CC(=O)Nc1cccc(Nc2cc(-c3ccccc3)nc3ccccc23)c1,1630.0,active
CHEMBL4530796,N#Cc1ccc(Nc2cc(-c3ccccc3)nc3ccccc23)cc1,846.0,active
CHEMBL4441537,Fc1cccc(Nc2cc(-c3ccccc3)nc3ccccc23)c1,2130.0,active
CHEMBL428402,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,704.0,active
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,221.0,intermediate
CHEMBL1307877,CC(=O)Nc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,278.0,active
CHEMBL4069582,O=[N+]([O-])c1cc(Nc2nc(-c3ccccc3)nc3ccccc23)ccc1O,80.0,active
CHEMBL4528016,O=S(=O)(F)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,556.0,active
CHEMBL1410991,Oc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,204.0,active
CHEMBL4088022,N#Cc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,69.9,active
CHEMBL4069582,O=[N+]([O-])c1cc(Nc2nc(-c3ccccc3)nc3ccccc23)ccc1O,113.0,active
